,pos_X,pos_Y
0,607,687
1,607,687
2,607,687
3,607,687
4,607,687
5,607,687
6,607,687
7,607,687
8,607,687
9,607,687
10,607,687
11,607,687
12,607,687
13,607,687
14,607,687
15,607,687
16,607,687
17,607,687
18,607,687
19,607,687
20,607,687
21,607,687
22,607,687
23,607,687
24,607,687
25,607,687
26,607,687
27,607,687
28,607,687
29,607,687
30,607,687
31,607,687
32,607,687
33,607,687
34,607,687
35,607,687
36,607,687
37,607,687
38,607,687
39,607,687
40,607,687
41,607,687
42,607,687
43,607,687
44,607,687
45,607,687
46,607,687
47,607,687
48,607,687
49,607,687
50,607,687
51,609,687
52,611,687
53,613,687
54,615,687
55,617,687
56,619,687
57,621,687
58,623,687
59,625,687
60,627,687
61,629,687
62,631,687
63,633,687
64,635,687
65,637,687
66,639,687
67,641,687
68,643,687
69,645,687
70,647,687
71,649,687
72,651,687
73,653,687
74,655,687
75,657,687
76,659,687
77,661,687
78,663,687
79,665,687
80,667,687
81,669,687
82,671,687
83,673,687
84,675,687
85,677,687
86,679,687
87,681,687
88,683,687
89,685,687
90,687,687
91,689,687
92,691,687
93,693,687
94,695,687
95,697,687
96,699,687
97,701,687
98,703,687
99,705,687
100,707,687
101,709,687
102,711,687
103,713,687
104,715,687
105,717,687
106,719,687
107,721,687
108,723,687
109,725,687
110,727,687
111,729,687
112,731,687
113,733,687
114,735,687
115,737,687
116,739,687
117,741,687
118,743,687
119,745,687
120,747,687
121,749,687
122,751,687
123,753,687
124,755,687
125,757,687
126,759,687
127,761,687
128,763,687
129,765,687
130,767,687
131,769,687
132,771,687
133,773,687
134,775,687
135,777,687
136,779,687
137,781,687
138,783,687
139,785,687
140,787,687
141,789,687
142,791,687
143,793,687
144,795,687
145,797,687
146,799,687
147,801,687
148,803,687
149,805,687
150,807,687
151,809,687
152,811,687
153,813,687
154,815,687
155,817,687
156,819,687
157,821,687
158,823,687
159,825,687
160,827,687
161,829,687
162,831,687
163,833,687
164,835,687
165,837,687
166,839,687
167,841,687
168,843,687
169,845,687
170,847,687
171,849,687
172,851,687
173,853,687
174,855,687
175,857,687
176,859,687
177,861,687
178,863,687
179,865,687
180,867,687
181,869,687
182,871,687
183,873,687
184,875,687
185,877,687
186,879,687
187,881,687
