,pos_X,pos_Y
0,228,881
1,228,881
2,228,881
3,228,881
4,228,881
5,228,881
6,228,881
7,228,881
8,228,881
9,228,881
10,228,881
11,228,881
12,228,881
13,228,881
14,228,881
15,228,881
16,228,881
17,228,881
18,228,881
19,228,881
20,228,881
21,233,883
22,260,901
23,330,951
24,390,985
25,422,1003
26,422,1003
27,421,1007
28,421,1010
29,421,1013
30,421,1016
31,421,1019
32,421,1019
33,421,1022
34,421,1025
35,421,1028
36,421,1031
37,421,1034
38,421,1037
39,421,1040
40,421,1043
41,421,1046
42,421,1049
43,422,1052
44,422,1054
45,423,1055
46,430,1051
47,438,1041
48,443,1040
49,454,1037
50,469,1037
51,516,1012
52,540,987
53,558,960
54,581,913
55,603,873
56,625,831
57,667,771
58,730,688
59,783,626
60,803,607
61,831,585
62,859,570
63,902,551
64,956,517
65,956,517
66,955,518
67,954,519
68,954,519
69,954,519
70,949,519
71,944,519
72,940,519
73,936,519
74,931,519
75,931,519
76,931,519
77,931,519
78,931,519
79,931,519
80,931,519
81,931,519
82,935,519
83,937,520
84,939,521
85,941,522
86,943,523
87,945,524
88,947,525
89,949,526
90,951,527
91,953,528
92,955,529
93,957,530
94,959,531
95,961,532
96,963,533
97,965,534
98,967,535
99,969,536
100,971,537
101,973,538
102,975,539
103,977,540
104,979,541
105,981,542
106,983,543
107,985,544
108,987,545
109,989,546
110,991,547
111,993,548
112,995,549
113,997,550
114,999,551
115,1001,552
116,1003,553
117,1005,554
118,1014,550
119,1028,543
120,1031,543
121,1042,537
122,1073,514
123,1142,469
124,1203,444
125,1262,433
126,1319,407
127,1331,373
128,1338,323
129,1359,262
130,1346,239
131,1264,215
132,1218,188
133,1175,170
134,1166,121
135,1181,70
136,1197,60
137,1237,51
138,1269,54
139,1285,73
140,1296,99
141,1301,143
142,1284,206
143,1287,207
144,1290,208
145,1293,209
146,1296,210
147,1288,218
148,1266,247
149,1239,290
150,1228,324
151,1230,329
152,1240,336
153,1253,339
154,1278,346
155,1303,355
156,1333,372
157,1354,405
158,1362,416
159,1362,416
160,1362,416
161,1362,416
162,1362,416
163,1362,416
164,1362,416
165,1362,416
166,1362,416
167,1368,419
168,1368,419
169,1368,419
170,1368,419
171,1368,419
172,1368,419
173,1368,419
174,1368,419
175,1368,419
176,1368,419
177,1368,419
178,1368,419
179,1368,419
180,1368,419
181,1368,419
182,1368,419
183,1368,419
184,1368,419
185,1368,419
186,1368,419
187,1368,419
188,1368,419
189,1368,419
190,1368,419
191,1368,419
192,1368,419
193,1368,419
194,1368,419
195,1368,419
196,1368,419
197,1368,419
198,1367,418
199,1366,418
200,1365,417
201,1364,416
202,1363,416
203,1362,415
204,1360,414
205,1358,413
206,1356,412
207,1355,411
208,1354,410
209,1353,409
210,1352,408
211,1351,407
212,1350,406
213,1349,405
214,1348,404
215,1347,403
216,1346,402
217,1345,401
218,1344,400
219,1344,398
220,1345,396
221,1346,395
222,1347,394
223,1348,393
224,1349,392
225,1350,391
226,1351,390
227,1352,389
228,1353,388
229,1354,387
230,1355,386
231,1356,385
232,1357,384
233,1358,383
234,1359,382
235,1360,381
236,1361,380
237,1362,379
238,1363,378
239,1364,377
240,1365,376
241,1366,375
242,1367,374
243,1368,373
244,1369,372
245,1370,371
246,1371,370
247,1368,371
248,1358,373
249,1348,372
250,1347,371
251,1354,375
252,1371,392
253,1376,425
254,1350,473
255,1324,476
256,1317,464
257,1322,472
258,1308,514
259,1282,518
260,1255,501
261,1253,499
262,1254,503
263,1251,545
264,1221,573
265,1186,568
266,1183,566
267,1184,565
268,1185,564
269,1186,563
270,1187,562
271,1200,559
272,1234,565
273,1235,589
274,1230,597
275,1231,596
276,1234,593
277,1245,588
278,1260,593
279,1258,607
280,1231,629
281,1209,621
282,1221,597
283,1238,597
284,1256,610
285,1256,628
286,1232,661
287,1212,666
288,1210,650
289,1222,627
290,1241,628
291,1248,644
292,1235,673
293,1216,686
294,1210,680
295,1215,664
296,1219,665
297,1220,672
298,1219,688
299,1191,724
300,1148,738
301,1135,739
302,1135,739
303,1132,762
304,1107,793
305,1071,799
306,1048,796
307,1047,797
308,1043,806
309,1018,836
310,1002,837
311,976,827
312,959,819
313,947,826
314,924,846
315,893,851
316,869,838
317,850,815
318,834,800
319,822,797
320,800,794
321,775,793
322,749,786
323,734,779
324,730,768
325,730,759
326,733,754
327,741,746
328,750,741
329,765,735
330,778,724
331,780,710
332,778,702
333,770,687
334,754,666
335,736,635
336,731,610
337,730,590
338,733,570
339,742,558
340,759,550
341,772,546
342,771,546
343,770,546
344,769,546
345,768,546
346,767,546
347,766,546
348,765,546
349,765,546
350,764,547
351,763,548
352,762,549
353,761,550
354,760,551
355,759,552
356,759,552
357,759,552
358,759,552
359,759,552
360,759,552
361,759,552
362,759,552
363,758,552
364,826,501
365,1090,322
366,1336,172
367,1431,122
368,1458,101
369,1457,101
370,1456,101
371,1455,101
372,1455,101
373,1455,101
374,1455,101
375,1454,102
376,1454,102
377,1454,102
