,pos_X,pos_Y
0,583,741
1,583,741
2,583,741
3,583,741
4,583,741
5,583,741
6,583,741
7,583,741
8,583,741
9,583,741
10,583,741
11,583,741
12,583,741
13,583,741
14,583,741
15,583,741
16,583,741
17,583,741
18,583,741
19,583,741
20,583,741
21,583,741
22,583,741
23,583,741
24,583,741
25,583,741
26,583,741
27,583,741
28,583,741
29,583,741
30,583,741
31,583,741
32,583,741
33,583,741
34,583,741
35,583,741
36,583,741
37,583,741
38,583,741
39,583,741
40,583,741
41,583,741
42,583,741
43,583,741
44,583,741
45,583,741
46,583,741
47,583,741
48,583,741
49,583,741
50,583,741
51,583,741
52,583,741
53,583,741
54,583,741
55,583,741
56,583,741
57,583,741
58,583,741
59,583,741
60,583,741
61,583,741
62,583,741
63,583,741
64,583,741
65,583,741
66,583,741
67,583,741
68,583,741
69,583,741
70,583,741
71,583,741
72,583,741
73,583,741
74,583,741
75,583,741
76,583,741
77,583,741
78,583,741
79,583,741
80,583,741
81,583,741
82,583,741
83,583,741
84,583,741
85,583,741
86,583,741
87,583,741
88,583,741
89,583,741
90,583,741
91,583,741
92,583,741
93,583,741
94,588,741
95,588,741
96,588,741
97,588,741
98,588,741
99,588,741
100,588,741
101,588,741
102,588,741
103,592,740
104,596,739
105,600,738
106,604,738
107,608,738
108,612,738
109,612,738
110,616,739
111,620,740
112,624,741
113,628,744
114,632,747
115,637,750
116,642,753
117,647,756
118,652,759
119,657,762
120,661,761
121,665,760
122,669,759
123,673,758
124,677,757
125,681,756
126,685,755
127,689,754
128,693,753
129,697,752
130,701,751
131,705,750
132,709,749
133,713,748
134,717,747
135,721,747
136,725,747
137,729,749
138,733,751
139,737,753
140,741,755
141,745,757
142,749,758
143,753,759
144,753,759
145,757,760
146,761,760
147,765,760
148,769,759
149,773,758
150,777,757
151,781,756
152,785,755
153,789,754
154,793,754
155,797,753
156,801,752
157,805,751
158,809,750
159,813,749
160,817,748
161,821,748
162,825,748
163,829,748
164,833,748
165,837,748
166,841,748
167,841,748
168,845,749
169,849,750
170,853,751
171,857,752
172,861,754
173,865,756
174,869,757
175,873,759
176,877,760
177,881,761
178,885,762
179,889,763
180,893,764
181,897,765
182,901,767
183,905,769
184,909,771
185,913,772
186,917,773
187,921,773
188,925,772
189,929,772
190,933,772
191,937,771
192,941,770
193,945,769
194,949,769
195,953,769
196,957,769
197,961,769
198,965,769
199,969,769
200,973,769
201,977,769
202,981,768
203,985,767
204,989,766
205,993,765
206,997,764
207,1001,762
208,1005,760
209,1010,758
210,1015,756
211,1026,750
212,1036,745
213,1046,740
214,1057,736
215,1069,731
216,1081,729
217,1093,727
218,1105,725
219,1117,723
220,1122,722
221,1126,721
222,1130,720
223,1134,719
224,1138,718
225,1142,717
226,1146,716
227,1150,715
228,1154,714
229,1158,713
230,1162,712
231,1167,710
232,1172,708
233,1177,706
234,1182,704
235,1187,702
236,1192,700
237,1197,698
238,1201,697
239,1205,696
240,1209,695
241,1213,694
242,1217,693
243,1221,692
244,1225,691
245,1230,690
246,1235,689
247,1240,687
248,1246,684
249,1251,681
250,1256,678
251,1271,670
252,1286,662
253,1302,657
254,1302,657
255,1302,657
256,1302,657
257,1302,657
258,1302,657
259,1302,657
260,1302,657
261,1302,657
262,1302,657
263,1302,657
264,1302,657
265,1294,650
266,1286,643
267,1277,635
268,1268,624
269,1259,613
270,1248,604
271,1237,595
272,1226,587
