,pos_X,pos_Y
0,1506,45
1,1506,45
2,1506,45
3,1506,45
4,1506,45
5,1470,64
6,1432,81
7,1389,90
8,1343,98
9,1300,103
10,1300,103
11,1290,50
12,1288,0
13,1288,0
14,1288,0
15,1288,0
16,1249,0
17,1210,0
18,1171,0
19,1134,0
20,1103,0
21,1072,0
22,1040,0
23,1011,0
24,985,0
25,959,0
26,932,0
27,907,0
28,882,0
29,855,0
30,835,0
31,813,0
32,792,0
33,771,0
34,749,31
35,730,80
36,711,129
37,692,178
38,674,225
39,653,271
40,631,316
41,610,362
42,586,407
43,562,452
44,541,498
45,514,537
46,487,576
47,462,616
48,436,657
49,412,699
50,385,738
51,359,779
52,333,820
53,307,861
54,278,895
55,249,929
56,223,965
57,197,1001
58,176,1040
59,169,1079
60,169,1079
61,169,1079
62,211,1079
63,253,1079
64,253,1079
65,253,1079
66,253,1079
67,253,1079
68,253,1079
69,253,1079
70,253,1079
71,253,1079
72,253,1079
73,253,1079
74,253,1079
75,315,1079
76,370,1079
77,424,1079
78,476,1079
79,528,1079
80,577,1079
81,624,1079
82,670,1079
83,714,1079
84,754,1079
85,796,1079
86,836,1079
87,875,1079
88,913,1079
89,951,1079
90,989,1079
91,1020,1079
92,1051,1079
93,1082,1079
94,1114,1079
95,1147,1079
96,1179,1079
97,1211,1059
98,1243,994
99,1274,931
100,1305,868
101,1338,805
102,1371,742
103,1402,679
104,1436,619
105,1470,559
106,1504,499
107,1538,439
108,1572,379
109,1608,320
110,1644,260
111,1680,200
112,1714,141
113,1748,81
114,1782,21
115,1819,7
116,1781,0
117,1781,0
118,1781,0
119,1781,0
120,1781,0
121,1781,0
122,1781,0
123,1781,0
124,1781,0
125,1781,0
126,1781,0
127,1781,0
128,1781,0
129,1781,0
130,1781,0
131,1781,0
132,1781,0
133,1781,0
134,1729,0
135,1677,0
136,1621,0
137,1566,0
138,1522,0
139,1476,0
140,1429,0
141,1382,0
142,1338,0
143,1297,0
144,1256,0
145,1213,0
146,1175,0
147,1134,0
148,1095,0
149,1063,0
150,1029,0
151,995,0
152,966,0
153,939,0
154,912,0
155,885,0
156,859,0
157,841,0
158,822,0
159,801,0
160,771,44
161,741,91
162,714,141
163,689,192
164,659,237
165,629,282
166,601,330
167,609,402
168,577,448
169,576,521
170,544,567
171,512,615
172,483,665
173,482,740
174,452,788
175,425,835
176,397,880
177,366,919
178,337,956
179,310,995
180,297,1037
181,284,1079
182,284,1079
183,284,1079
184,284,1079
185,284,1079
186,284,1079
187,284,1079
188,284,1079
189,284,1079
190,284,1079
191,284,1079
192,284,1079
193,284,1079
194,284,1079
195,284,1079
196,284,1079
197,306,1079
198,326,1079
199,345,1079
200,365,1079
201,386,1079
202,404,1079
203,425,1079
204,446,1079
205,461,1079
206,476,1053
207,493,1015
208,500,993
209,493,980
210,483,980
211,464,983
212,450,989
213,431,982
214,376,1014
215,332,1020
216,183,1078
217,68,1079
218,0,1079
219,0,1079
220,0,1079
221,0,1079
222,0,1079
223,0,1079
224,0,1079
225,0,1079
226,0,1079
227,0,1079
228,0,1079
229,0,1079
230,0,1079
231,0,1079
232,0,1079
233,0,1079
234,0,1079
235,0,1079
236,0,1079
237,0,1079
238,0,1079
239,0,1079
240,0,1079
241,0,1079
242,0,1079
243,0,1079
244,0,1079
245,18,1079
246,67,1079
247,114,1079
248,164,1079
249,204,1079
250,244,1079
251,286,1079
252,326,1079
253,367,1079
254,367,1079
255,367,1079
256,367,1079
257,372,1079
258,370,1079
259,368,1079
260,368,1079
261,366,1079
262,364,1079
263,353,1079
264,340,1079
265,327,1079
266,316,1079
267,303,1079
268,292,1079
269,288,1079
270,284,1079
271,282,1079
272,285,1079
273,288,1079
274,301,1079
275,314,1079
276,325,1079
277,336,1079
278,347,1079
279,366,1079
280,385,1079
281,404,1079
282,423,1079
283,444,1079
284,459,1079
285,476,1079
286,493,1079
287,510,1079
288,527,1079
289,540,1079
290,553,1079
291,566,1065
292,579,999
293,588,935
294,597,870
295,606,805
296,615,740
297,624,676
298,627,614
299,630,552
300,633,490
301,638,428
302,643,367
303,648,306
304,651,245
305,654,184
306,659,123
307,664,62
308,669,0
309,669,0
310,669,0
311,669,0
312,669,0
313,669,0
314,667,0
315,623,0
316,564,0
317,505,0
318,451,0
319,396,0
320,342,0
321,279,0
322,215,0
323,158,0
324,85,0
325,28,0
326,14,0
327,0,0
328,0,0
329,0,0
330,0,0
331,0,0
332,0,0
333,0,0
334,0,53
335,0,108
336,0,161
337,4,214
338,4,214
339,0,258
340,0,302
341,0,345
342,3,389
343,12,433
344,22,476
345,31,520
346,41,563
347,55,605
348,65,648
349,79,690
350,93,732
351,106,775
352,120,817
353,134,859
354,147,902
355,170,937
356,193,972
357,216,1007
358,237,1044
359,262,1079
360,301,1079
361,340,1079
362,379,1079
363,418,1071
364,453,1047
365,488,1023
366,488,1023
367,488,1023
368,488,1023
369,488,1023
370,488,1023
371,488,1023
372,519,960
373,548,895
374,577,829
375,604,764
