,pos_X,pos_Y
0,637,655
1,637,655
2,637,655
3,637,655
4,637,655
5,637,655
6,637,655
7,637,655
8,637,655
9,637,655
10,637,655
11,637,655
12,637,655
13,637,655
14,637,655
15,637,655
16,637,655
17,637,655
18,637,655
19,637,655
20,637,655
21,637,655
22,637,655
23,637,655
24,637,655
25,637,655
26,637,655
27,637,655
28,637,655
29,637,655
30,637,655
31,637,655
32,637,655
33,637,655
34,637,655
35,637,655
36,637,655
37,637,655
38,637,655
39,637,655
40,637,655
41,637,655
42,637,655
43,637,655
44,637,655
45,637,655
46,637,655
47,637,655
48,637,655
49,637,655
50,637,655
51,637,655
52,637,655
53,637,655
54,637,655
55,637,655
56,637,655
57,645,656
58,645,656
59,645,656
60,645,656
61,645,656
62,645,656
63,645,656
64,645,656
65,645,656
66,645,656
67,645,656
68,645,656
69,645,656
70,645,656
71,645,656
72,645,656
73,645,656
74,645,656
75,645,656
76,645,656
77,645,656
78,645,656
79,645,656
80,645,656
81,645,656
82,645,656
83,645,656
84,645,656
85,645,656
86,645,656
87,645,656
88,645,656
89,645,656
90,645,656
91,645,656
92,645,656
93,645,656
94,645,656
95,645,656
96,645,656
97,645,656
98,645,656
99,645,656
100,645,656
101,645,656
102,645,656
103,645,656
104,645,656
105,645,656
106,645,656
107,645,656
108,645,656
109,645,656
110,645,656
111,645,656
112,645,656
113,645,656
114,645,656
115,645,656
116,645,656
117,645,656
118,645,656
119,645,656
120,645,656
121,653,656
122,653,656
123,653,656
124,653,656
125,653,656
126,653,656
127,653,656
128,653,656
129,653,656
130,653,656
131,660,656
132,667,656
133,667,656
134,675,656
135,675,656
136,675,656
137,675,656
138,675,656
139,675,656
140,682,655
141,688,655
142,695,655
143,702,655
144,710,655
145,718,655
146,726,655
147,733,655
148,739,655
149,739,655
150,739,655
151,739,655
152,739,655
153,739,655
154,739,655
155,739,655
156,739,655
157,739,655
158,739,655
159,739,655
160,739,655
161,743,655
162,747,655
163,752,655
164,757,655
165,764,654
166,772,654
167,779,654
168,786,652
169,793,651
170,799,651
171,805,651
172,805,651
173,805,651
174,812,651
175,812,651
176,812,651
177,812,651
178,812,651
179,812,651
180,812,651
181,812,651
182,812,651
183,812,651
184,812,651
185,812,651
186,812,651
187,812,651
188,812,651
189,812,651
190,812,651
191,812,651
192,812,651
193,812,651
194,812,651
195,812,651
196,812,651
197,812,651
198,812,651
199,812,651
200,817,651
201,820,651
202,824,651
203,828,651
204,832,651
205,836,651
206,842,651
207,842,651
208,842,651
209,842,651
210,842,651
211,842,651
212,842,651
213,842,651
214,842,651
215,842,651
216,842,651
217,842,651
218,842,651
219,842,651
220,842,651
221,842,651
222,842,651
223,842,651
224,842,651
225,842,651
226,842,651
227,842,651
228,842,651
229,842,651
230,842,651
231,842,651
232,842,651
233,842,651
234,842,651
235,842,651
236,842,651
237,842,651
238,842,651
239,842,651
240,842,651
241,842,651
242,842,651
243,842,651
244,842,651
245,847,652
246,847,652
247,847,652
248,847,652
249,847,652
250,847,652
251,847,652
252,847,652
253,847,652
254,847,652
255,851,652
256,856,652
257,861,652
258,866,652
259,871,652
260,876,652
261,881,652
262,881,652
263,881,652
264,881,652
265,881,652
266,881,652
267,881,652
268,881,652
269,881,652
270,881,652
271,881,652
272,881,652
273,881,652
274,881,652
275,886,652
276,891,652
277,896,652
278,901,652
279,906,652
280,906,652
281,906,652
282,906,652
283,906,652
284,906,652
285,906,652
286,912,652
287,912,652
288,917,652
289,917,652
290,917,652
291,925,652
292,925,652
293,925,652
294,925,652
295,925,652
296,925,652
297,925,652
298,925,652
299,925,652
300,925,652
301,925,652
302,925,652
303,925,652
304,925,652
305,925,652
306,925,652
307,925,652
308,925,652
309,925,652
310,925,652
311,925,652
312,918,653
313,918,653
314,918,653
315,918,653
316,918,653
317,918,653
318,918,653
319,918,653
320,918,653
321,926,654
322,930,655
323,934,656
324,938,657
325,942,658
326,942,658
327,942,658
328,942,658
329,946,659
330,951,659
331,957,659
332,957,659
333,957,659
334,957,659
335,957,659
336,957,659
337,957,659
338,957,659
339,957,659
340,957,659
341,957,659
342,957,659
343,957,659
344,957,659
345,957,659
346,957,659
347,957,659
348,957,659
349,957,659
350,957,659
351,957,659
352,957,659
353,957,659
354,957,659
355,957,659
356,957,659
357,957,659
358,957,659
359,957,659
360,957,659
361,957,659
362,957,659
363,957,659
364,957,659
365,957,659
366,957,659
367,957,659
368,957,659
369,957,659
370,957,659
371,957,659
372,957,659
373,957,659
374,964,662
375,964,662
376,964,662
377,964,662
378,970,659
379,976,657
380,982,655
381,987,653
382,992,651
383,998,649
384,1004,647
385,1010,645
386,1016,643
387,1016,643
388,1016,643
389,1016,643
390,1016,643
391,1016,643
392,1016,643
393,1016,643
394,1016,643
395,1016,643
396,1016,643
397,1016,643
398,1016,643
399,1016,643
400,1016,643
401,1016,643
402,1016,643
403,1016,643
404,1016,643
405,1016,643
406,1016,643
407,1016,643
408,1016,643
409,1016,643
410,1016,643
411,1016,643
412,1016,643
413,1016,643
414,1016,643
415,1016,643
416,1009,644
417,1009,644
418,1009,644
419,1009,644
420,1009,644
421,1009,644
422,1009,644
423,1015,644
424,1021,644
425,1021,644
426,1027,644
427,1033,644
428,1039,644
429,1045,644
430,1051,644
431,1057,644
432,1063,644
433,1069,644
434,1075,644
435,1081,644
436,1088,643
437,1094,642
438,1094,642
439,1094,642
440,1094,642
441,1094,642
442,1094,642
443,1094,642
444,1094,642
445,1094,642
446,1094,642
447,1094,642
448,1094,642
449,1094,642
450,1094,642
451,1094,642
452,1094,642
453,1094,642
454,1094,642
455,1094,642
456,1094,642
457,1088,644
458,1088,644
459,1088,644
460,1088,644
461,1088,644
462,1088,644
463,1088,644
464,1088,644
465,1088,644
466,1088,644
467,1088,644
468,1088,644
469,1082,646
470,1076,649
471,1070,652
472,1070,652
473,1070,652
474,1070,652
475,1070,652
476,1074,652
477,1078,652
478,1082,652
479,1087,652
480,1091,652
481,1095,652
482,1100,652
483,1105,652
484,1109,652
485,1109,652
486,1109,652
487,1109,652
488,1109,652
489,1109,652
490,1109,652
491,1109,652
492,1109,652
493,1109,652
494,1109,652
495,1109,652
496,1109,652
497,1109,652
498,1109,652
499,1109,652
500,1109,652
501,1109,652
502,1109,652
503,1112,647
504,1115,642
505,1118,637
506,1122,631
507,1125,626
508,1129,622
509,1134,618
510,1139,614
511,1144,610
512,1144,610
513,1144,610
514,1144,610
515,1144,610
516,1144,610
517,1144,610
518,1144,610
519,1144,610
520,1144,610
521,1144,610
522,1144,610
523,1144,610
524,1144,610
525,1144,610
526,1144,610
527,1144,610
528,1144,610
529,1144,610
530,1144,610
531,1144,610
532,1144,610
533,1144,610
534,1144,610
535,1144,610
536,1144,610
537,1144,610
538,1144,610
539,1144,610
540,1144,610
541,1144,610
542,1144,610
543,1144,610
544,1144,610
545,1144,610
546,1144,610
547,1144,610
548,1146,604
549,1146,604
550,1147,598
551,1147,598
552,1147,598
553,1147,598
554,1147,598
555,1147,598
556,1147,598
557,1147,598
558,1147,598
559,1147,598
560,1147,598
561,1147,598
562,1147,598
563,1147,598
564,1147,598
565,1147,598
566,1147,598
567,1147,598
568,1147,598
569,1147,598
570,1147,598
571,1147,598
572,1147,598
573,1147,598
574,1147,598
575,1150,593
576,1150,593
577,1150,593
578,1150,593
579,1150,593
580,1150,593
581,1150,593
582,1150,593
583,1150,593
584,1150,593
585,1150,593
586,1150,593
587,1150,593
588,1150,593
589,1150,593
590,1150,593
591,1150,593
592,1150,593
593,1150,593
594,1150,593
595,1150,593
596,1150,593
597,1150,593
598,1150,593
599,1150,593
600,1150,593
601,1150,593
602,1150,593
603,1150,593
604,1150,593
605,1150,593
606,1150,593
607,1150,593
608,1150,593
609,1150,593
610,1150,593
611,1150,593
612,1152,588
613,1154,583
614,1155,578
615,1157,573
616,1159,568
617,1161,564
618,1163,560
619,1166,555
620,1166,555
621,1166,555
622,1166,555
623,1166,555
624,1166,555
625,1166,555
626,1166,555
627,1166,555
628,1166,555
629,1166,555
630,1166,555
631,1163,556
632,1163,556
633,1163,556
634,1163,556
635,1163,556
636,1163,556
637,1163,556
638,1163,556
639,1163,556
640,1163,556
641,1163,556
642,1163,556
643,1167,556
644,1171,556
645,1171,556
646,1175,556
647,1179,555
648,1179,555
649,1179,555
650,1183,554
651,1187,554
652,1191,554
653,1191,554
654,1191,554
655,1191,554
656,1191,554
657,1191,554
658,1191,554
659,1191,554
660,1191,554
661,1191,554
662,1191,554
663,1191,554
664,1191,554
665,1192,547
666,1192,547
667,1193,540
668,1193,540
669,1193,533
670,1193,533
671,1195,527
672,1198,522
673,1201,518
674,1204,514
675,1207,509
676,1210,504
677,1215,500
678,1219,495
679,1221,489
680,1223,483
681,1223,483
682,1223,483
683,1223,483
684,1223,483
685,1223,483
686,1223,483
687,1223,483
688,1223,483
689,1223,483
690,1223,483
691,1223,483
692,1223,483
693,1223,483
694,1223,483
695,1223,483
696,1223,483
697,1223,483
698,1219,484
699,1215,485
700,1215,485
701,1215,485
702,1215,485
703,1215,485
704,1215,485
705,1215,485
706,1215,485
707,1215,485
708,1215,485
709,1215,485
710,1215,485
711,1215,485
712,1216,493
713,1213,495
714,1213,495
715,1213,495
716,1213,495
717,1210,497
718,1207,499
719,1207,499
720,1204,501
721,1201,503
722,1201,503
723,1201,503
724,1201,503
725,1198,505
726,1198,505
727,1198,505
728,1195,507
729,1195,507
730,1195,507
731,1194,502
732,1193,497
733,1192,491
734,1189,490
735,1188,486
736,1188,481
737,1187,477
738,1185,472
739,1184,468
740,1183,462
741,1183,457
742,1183,452
743,1183,447
744,1182,443
745,1182,438
746,1179,438
747,1179,438
748,1179,438
749,1179,438
750,1179,438
751,1179,438
752,1179,438
753,1179,438
754,1179,438
755,1179,438
756,1176,438
757,1176,438
758,1176,438
759,1176,438
760,1176,438
761,1176,438
762,1176,438
763,1175,432
