,pos_X,pos_Y
0,463,548
1,463,548
2,463,548
3,463,548
4,463,548
5,463,548
6,463,548
7,463,548
8,463,548
9,463,548
10,463,548
11,463,548
12,463,548
13,468,552
14,468,552
15,474,555
16,480,558
17,480,558
18,485,562
19,485,562
20,485,562
21,485,562
22,485,562
23,485,562
24,485,562
25,524,561
26,567,555
27,607,553
28,647,551
29,647,551
30,647,551
31,647,551
32,647,551
33,647,551
34,647,551
35,647,551
36,647,551
37,647,551
38,647,551
39,644,556
40,644,556
41,641,561
42,641,561
43,641,561
44,641,561
45,641,561
46,641,561
47,638,567
48,635,577
49,634,587
50,633,598
51,632,609
52,632,609
53,631,620
54,630,631
55,629,642
56,628,653
57,627,664
58,626,672
59,625,680
60,624,688
61,623,696
62,623,696
63,623,696
64,623,696
65,623,696
66,623,696
67,623,696
68,623,696
69,623,696
70,623,696
71,623,696
72,623,696
73,642,695
74,661,694
75,681,693
76,701,692
77,721,691
78,742,690
79,763,689
80,783,688
81,803,686
82,823,685
83,843,684
84,863,683
85,883,682
86,902,681
87,921,680
88,941,679
89,961,678
90,982,676
91,1003,674
92,1023,673
93,1043,671
94,1064,669
95,1085,668
96,1105,667
97,1126,665
98,1146,664
99,1166,663
100,1186,662
101,1206,661
102,1221,660
103,1236,659
104,1251,658
105,1251,658
106,1251,658
107,1251,658
108,1251,658
109,1251,658
110,1251,658
111,1251,658
112,1251,658
113,1251,658
114,1251,658
115,1251,658
116,1251,658
117,1251,658
118,1251,658
119,1251,658
120,1266,652
121,1281,646
122,1296,640
123,1313,634
124,1331,628
125,1348,622
126,1366,616
127,1384,610
128,1402,604
129,1420,598
130,1437,592
131,1454,586
132,1472,580
133,1490,574
134,1507,568
135,1525,562
136,1544,556
137,1563,550
138,1582,544
139,1601,538
140,1620,532
141,1639,526
142,1658,520
143,1678,514
144,1697,508
145,1716,502
146,1736,496
147,1755,490
148,1775,484
149,1795,478
150,1811,473
151,1811,473
152,1811,473
153,1811,473
154,1811,473
155,1811,473
156,1811,473
157,1811,473
158,1811,473
159,1811,473
160,1780,466
161,1749,459
162,1718,453
163,1687,447
164,1656,440
165,1628,434
166,1601,428
167,1575,422
168,1548,416
169,1523,410
170,1498,405
171,1473,400
172,1448,395
173,1423,390
174,1400,385
175,1377,380
176,1354,375
177,1331,370
178,1308,366
179,1287,362
180,1265,357
181,1243,353
182,1222,348
183,1202,344
184,1182,340
185,1164,336
186,1147,332
187,1130,328
188,1114,324
189,1098,320
190,1082,316
191,1066,312
192,1051,308
193,1036,304
194,1022,301
195,1007,298
196,987,295
197,968,293
198,949,290
199,930,287
200,910,284
201,890,281
202,870,279
203,850,277
204,830,275
205,810,272
206,790,269
207,770,266
208,750,264
209,732,261
210,714,258
211,697,255
212,680,252
213,671,251
214,671,251
215,671,251
216,671,251
217,671,251
218,671,251
219,671,251
220,671,251
221,671,251
222,671,251
223,671,251
224,671,251
225,671,251
226,671,251
227,671,251
228,671,251
229,686,254
230,701,257
231,716,260
232,731,263
233,745,265
234,758,267
235,771,269
236,784,271
237,797,273
238,809,275
239,821,277
240,832,279
241,843,281
242,853,283
243,863,285
244,873,287
245,873,287
246,882,289
247,891,291
248,891,291
249,900,293
250,900,293
251,900,293
252,900,293
253,900,293
254,900,293
255,900,293
256,900,293
257,900,293
258,900,293
259,900,293
260,900,293
261,900,293
262,900,293
263,900,293
264,900,293
265,900,293
266,900,293
267,900,293
268,900,293
269,900,293
270,900,293
271,900,293
272,900,293
273,900,293
274,900,293
275,900,293
276,900,293
277,900,293
278,910,295
279,920,297
280,929,299
281,929,299
282,929,299
283,929,299
284,929,299
285,929,299
286,929,299
287,929,299
288,929,299
289,929,299
290,929,299
291,937,301
292,945,303
293,945,303
294,945,303
295,945,303
296,953,305
297,953,305
298,953,305
299,960,307
300,960,307
301,960,307
302,960,307
303,960,307
304,960,307
305,960,307
306,960,307
307,960,307
308,960,307
309,960,307
310,960,307
311,960,307
312,960,307
313,960,307
314,960,307
315,960,307
316,960,307
317,960,307
318,960,307
319,960,307
320,960,307
321,960,307
322,960,307
323,960,307
324,960,307
325,960,307
326,960,307
327,960,307
328,960,307
329,939,305
330,918,303
331,897,301
332,877,299
333,857,297
334,837,295
335,817,293
336,800,292
337,783,291
338,767,290
339,751,289
340,751,289
341,751,289
342,751,289
343,751,289
344,745,291
345,739,294
346,733,297
347,728,300
348,723,303
349,715,306
350,705,309
351,694,313
352,683,317
353,673,321
354,664,324
355,664,324
356,664,324
357,664,324
358,664,324
359,664,324
360,664,324
361,664,324
362,664,324
363,664,324
364,664,324
365,664,324
366,664,324
367,664,324
368,664,324
369,664,324
370,664,324
371,664,324
372,664,324
373,664,324
374,664,324
375,664,324
376,664,324
377,664,324
378,664,324
379,664,324
380,664,324
381,664,324
382,664,324
383,664,324
384,664,324
385,664,324
386,664,324
387,664,324
388,664,324
389,663,335
390,662,346
391,661,355
392,660,364
393,658,372
394,656,380
395,654,388
396,652,396
397,651,403
398,650,411
399,649,418
400,649,418
401,648,425
402,647,431
403,646,437
404,645,443
405,644,454
406,643,465
407,642,476
408,641,486
409,640,496
410,639,506
411,639,506
412,638,516
413,637,527
414,637,527
415,637,527
416,636,537
417,635,547
418,634,557
419,632,567
420,630,576
421,628,586
422,626,596
423,624,606
424,623,616
425,621,626
426,620,635
427,618,644
428,616,653
429,615,663
430,618,672
431,621,682
432,623,693
433,623,693
434,623,693
435,623,693
436,623,693
437,623,693
438,623,693
439,623,693
440,623,693
441,623,693
442,623,693
443,623,693
444,623,693
445,623,693
446,623,693
447,623,693
448,623,693
449,621,684
450,619,675
451,617,666
452,615,657
453,613,648
454,611,640
455,610,631
456,609,622
457,609,622
458,609,622
459,609,622
460,609,622
461,609,622
462,609,622
463,609,622
464,609,622
465,609,622
466,609,622
467,609,622
468,609,622
469,609,622
470,609,622
471,609,622
472,609,622
473,609,622
474,609,622
475,609,622
476,609,622
477,609,622
478,609,622
479,609,622
480,609,622
481,613,633
482,617,644
483,621,655
484,623,664
485,626,673
486,629,683
487,631,693
488,631,693
489,631,693
490,631,693
491,631,693
492,631,693
493,631,693
