,pos_X,pos_Y
0,1175,505
1,1175,497
2,1176,488
3,1177,482
4,1178,479
5,1179,475
6,1180,471
7,1181,468
8,1184,462
9,1186,455
10,1187,452
11,1189,448
12,1190,444
13,1192,440
14,1195,435
15,1199,430
16,1201,426
17,1205,420
18,1209,415
19,1212,408
20,1212,402
21,1212,397
22,1207,384
23,1201,371
24,1197,363
25,1193,355
26,1188,347
27,1183,339
28,1183,331
29,1184,324
30,1187,317
31,1189,311
32,1192,305
33,1198,299
34,1203,293
35,1204,291
36,1205,286
37,1204,279
38,1202,272
39,1201,266
40,1199,262
41,1196,257
42,1189,253
43,1181,250
44,1172,250
45,1166,252
46,1162,255
47,1152,259
48,1144,265
49,1138,273
50,1136,282
51,1133,293
52,1131,301
53,1126,313
54,1123,319
55,1121,324
56,1115,329
57,1107,331
58,1100,331
59,1096,331
60,1090,330
61,1083,326
62,1076,320
63,1068,310
64,1063,302
65,1059,293
66,1055,284
67,1051,276
68,1050,266
69,1049,252
70,1041,239
71,1035,229
72,1030,222
73,1023,215
74,1015,208
75,1008,202
76,1002,197
77,990,195
78,982,195
79,976,195
80,974,195
81,968,199
82,966,206
83,963,216
84,960,227
85,957,239
86,954,249
87,949,258
88,945,264
89,939,269
90,934,271
91,924,272
92,921,273
93,898,273
94,893,274
95,890,275
96,887,276
97,880,276
98,871,276
99,865,275
100,864,275
101,859,275
102,851,272
103,844,268
104,842,265
105,841,261
106,839,256
107,840,256
108,835,251
109,830,245
110,830,244
111,831,245
112,833,246
113,833,246
114,828,243
115,821,240
116,819,240
117,816,237
118,814,233
119,811,226
120,809,218
121,814,208
122,814,201
123,814,196
124,814,188
125,818,179
126,819,175
127,823,169
128,830,163
129,836,160
130,842,160
131,845,160
132,848,160
133,857,160
134,865,163
135,871,165
136,878,172
137,883,179
138,892,190
139,897,201
140,900,214
141,901,225
142,899,241
143,892,256
144,888,263
145,877,273
146,869,275
147,857,275
148,853,275
149,847,275
150,838,275
151,835,275
152,831,278
153,824,278
154,824,278
155,824,278
156,814,278
157,801,278
158,788,278
159,787,278
160,779,278
161,768,278
162,762,278
163,758,278
164,757,278
165,753,278
166,742,276
167,734,278
168,720,276
169,717,276
170,713,276
171,697,276
172,685,274
173,682,274
174,679,274
175,678,274
176,662,274
177,652,273
178,652,273
179,649,273
180,647,273
181,642,272
182,637,271
183,634,270
184,633,270
185,633,270
186,633,270
187,632,270
188,626,274
189,626,275
190,626,279
191,627,282
192,627,288
193,630,294
194,631,297
195,631,301
196,631,307
197,631,313
198,631,319
199,631,324
200,630,324
201,631,326
202,632,331
203,631,333
204,632,337
205,632,342
206,634,349
207,637,354
208,639,360
209,641,364
210,642,369
211,641,372
212,640,376
213,639,377
214,638,380
215,637,381
216,634,384
217,631,389
218,629,392
219,627,394
220,626,398
221,626,402
222,627,404
223,626,408
224,626,409
225,626,412
226,626,415
227,625,417
228,625,421
229,625,427
230,625,433
231,624,440
232,624,444
233,625,446
234,626,448
235,627,451
236,628,453
237,628,456
238,626,461
239,626,465
240,626,468
241,626,471
242,624,476
243,624,482
244,622,485
245,622,488
246,623,492
247,620,499
248,620,506
249,621,510
250,623,511
251,625,512
252,627,510
253,628,510
254,629,512
255,629,512
256,627,515
257,626,520
258,626,523
259,624,527
260,625,530
261,625,534
262,625,537
263,626,542
264,626,545
265,625,547
266,626,549
267,626,552
268,623,558
269,623,561
270,622,565
271,620,570
272,621,575
273,622,581
274,623,583
275,624,585
276,625,586
277,627,589
278,629,591
279,631,593
280,635,597
281,636,600
282,638,604
283,637,607
284,637,607
285,635,606
286,631,606
287,631,611
288,631,616
289,631,616
290,631,616
291,631,616
292,631,619
293,631,624
294,630,631
295,630,638
296,630,644
297,630,649
298,630,654
299,630,660
300,630,664
301,630,669
302,630,670
303,630,674
304,630,678
305,630,681
306,630,686
307,631,690
308,631,690
309,631,690
310,631,690
311,634,690
312,636,690
313,638,690
314,639,691
315,639,691
316,639,691
317,639,691
318,638,692
319,633,697
320,632,698
321,631,699
322,626,710
323,624,714
324,616,713
325,616,711
326,618,699
327,614,683
328,615,682
329,660,671
330,702,671
331,743,670
332,799,645
333,938,590
334,1189,509
335,1368,458
336,1374,458
337,1326,472
338,1253,504
339,1138,571
340,1085,600
341,1084,600
342,1073,611
343,989,637
344,867,678
345,743,746
346,574,921
347,475,1029
348,439,1073
349,440,1074
350,439,1075
351,438,1076
352,437,1077
353,436,1078
354,440,1076
355,449,1068
356,459,1051
357,465,1021
358,459,1009
359,459,1008
360,472,1000
361,587,903
362,686,820
363,685,820
364,684,820
365,683,820
366,683,820
367,683,820
368,607,874
369,459,1022
370,401,1078
371,400,1078
372,400,1078
373,400,1078
374,400,1078
375,399,1079
376,399,1079
377,399,1079
