,pos_X,pos_Y
0,1188,423
1,1188,422
2,1189,418
3,1189,415
4,1190,414
5,1190,410
6,1192,407
7,1192,402
8,1193,398
9,1193,397
10,1194,391
11,1195,387
12,1195,383
13,1197,379
14,1197,376
15,1197,371
16,1197,363
17,1197,357
18,1197,353
19,1197,347
20,1197,342
21,1197,337
22,1194,328
23,1191,321
24,1191,318
25,1191,311
26,1191,306
27,1190,305
28,1190,301
29,1190,299
30,1190,298
31,1190,297
32,1190,296
33,1190,295
34,1190,296
35,1189,296
36,1189,297
37,1189,297
38,1188,297
39,1188,297
40,1188,296
41,1187,297
42,1187,297
43,1188,297
44,1188,295
45,1188,294
46,1188,291
47,1188,288
48,1188,285
49,1188,282
50,1188,279
51,1188,280
52,1188,280
53,1188,282
54,1188,284
55,1188,284
56,1188,282
57,1189,279
58,1189,278
59,1188,277
60,1188,277
61,1188,277
62,1188,277
63,1188,277
64,1188,277
65,1188,277
66,1184,278
67,1177,280
68,1173,282
69,1172,282
70,1167,282
71,1155,284
72,1142,289
73,1128,290
74,1115,290
75,1108,290
76,1100,287
77,1091,284
78,1082,280
79,1075,276
80,1066,272
81,1058,270
82,1054,267
83,1046,268
84,1034,269
85,1028,270
86,1023,271
87,1018,272
88,1017,273
89,1014,274
90,1008,275
91,1000,276
92,997,277
93,990,278
94,988,279
95,986,280
96,980,281
97,976,280
98,972,279
99,966,277
100,959,275
101,956,275
102,952,273
103,949,273
104,943,272
105,935,270
106,927,267
107,915,267
108,910,267
109,908,267
110,904,268
111,901,268
112,900,270
113,899,271
114,899,272
115,900,273
116,900,276
117,898,277
118,892,279
119,888,280
120,884,282
121,880,281
122,868,281
123,865,281
124,865,281
125,862,281
126,857,281
127,850,281
128,839,281
129,832,281
130,829,281
131,819,281
132,804,278
133,793,276
134,793,276
135,793,276
136,793,276
137,793,276
138,796,277
139,799,278
140,802,279
141,805,280
142,808,281
143,811,282
144,813,268
145,816,269
146,819,270
147,819,270
148,819,270
149,819,270
150,819,270
151,819,270
152,818,273
153,818,273
154,818,273
155,818,273
156,818,273
157,818,273
158,818,273
159,802,273
160,797,273
161,797,273
162,797,273
163,797,273
164,797,273
165,797,273
166,797,273
167,803,276
168,803,276
169,803,276
170,803,276
171,803,276
172,803,276
173,803,276
174,803,276
175,803,276
176,803,276
177,803,276
178,803,276
179,803,276
180,803,276
181,803,276
182,803,276
183,798,276
184,796,276
185,789,276
186,784,276
187,779,276
188,777,276
189,773,276
190,769,276
191,764,276
192,758,276
193,754,278
194,747,278
195,742,278
196,742,278
197,742,278
198,741,277
199,735,278
200,726,278
201,717,277
202,712,277
203,703,278
204,691,278
205,678,280
206,670,282
207,669,281
208,668,280
209,666,280
210,664,280
211,659,281
212,657,281
213,652,282
214,648,283
215,640,285
216,634,287
217,632,286
218,626,289
219,625,287
220,626,285
221,627,284
222,628,283
223,629,282
224,630,281
225,628,281
226,628,281
227,627,284
228,627,286
229,628,288
230,628,292
231,629,295
232,630,300
233,631,303
234,632,305
235,633,304
236,634,304
237,631,307
238,629,310
239,629,312
240,628,317
241,626,320
242,626,325
243,627,329
244,628,330
245,629,332
246,630,332
247,631,332
248,631,335
249,633,340
250,632,344
251,633,346
252,634,348
253,631,352
254,631,355
255,629,361
256,629,363
257,629,363
258,630,362
259,631,362
260,631,365
261,628,370
262,627,374
263,625,378
264,623,383
265,619,391
266,617,396
267,616,400
268,616,402
269,617,405
270,618,409
271,619,414
272,620,422
273,622,427
274,625,431
275,626,432
276,628,435
277,629,442
278,630,451
279,631,461
280,631,465
281,632,464
282,634,463
283,633,462
284,633,460
285,631,457
286,627,458
287,625,473
288,624,485
289,624,495
290,624,503
291,624,509
292,624,518
293,624,518
294,624,518
295,625,523
296,627,535
297,627,545
298,627,548
299,627,551
300,627,556
301,628,560
302,629,567
303,629,568
304,629,569
305,629,572
306,632,576
307,633,579
308,633,580
309,633,580
310,633,584
311,634,586
312,635,591
313,635,594
314,635,594
315,635,594
316,635,594
317,635,598
318,632,606
319,630,615
320,628,626
321,626,633
322,626,635
323,626,638
324,626,642
325,626,643
326,626,644
327,625,644
328,625,647
329,626,651
330,629,657
331,628,658
332,628,660
333,628,662
334,628,663
335,629,666
336,631,668
337,632,670
338,637,672
339,640,673
340,639,673
341,640,674
342,639,674
343,638,674
344,637,674
345,638,674
346,638,675
347,639,676
348,639,676
349,639,676
350,639,677
351,638,678
352,637,679
353,637,681
354,636,682
355,635,683
356,635,683
357,635,683
358,635,683
359,635,683
360,635,683
361,635,683
362,635,683
363,634,683
364,632,685
365,630,689
366,630,689
367,630,689
368,630,689
369,629,689
370,628,689
371,627,689
372,627,689
373,627,689
374,625,689
375,623,691
376,620,694
377,620,694
