,pos_X,pos_Y
0,1186,528
1,1186,522
2,1186,517
3,1186,513
4,1185,508
5,1185,506
6,1185,502
7,1185,496
8,1185,493
9,1185,488
10,1185,482
11,1185,480
12,1185,476
13,1185,475
14,1187,472
15,1193,462
16,1197,453
17,1198,447
18,1198,441
19,1198,436
20,1198,430
21,1198,423
22,1194,411
23,1190,395
24,1189,384
25,1187,375
26,1186,368
27,1185,366
28,1185,365
29,1185,364
30,1186,361
31,1186,360
32,1186,355
33,1188,356
34,1190,347
35,1190,343
36,1190,338
37,1190,335
38,1190,332
39,1190,325
40,1189,320
41,1188,317
42,1188,315
43,1188,314
44,1187,309
45,1187,307
46,1187,303
47,1187,300
48,1187,297
49,1187,297
50,1186,294
51,1186,295
52,1186,296
53,1186,297
54,1186,297
55,1186,295
56,1186,293
57,1185,290
58,1185,290
59,1185,290
60,1184,287
61,1182,283
62,1181,281
63,1179,279
64,1179,279
65,1179,279
66,1178,280
67,1173,280
68,1168,280
69,1165,280
70,1157,278
71,1147,277
72,1141,277
73,1136,276
74,1127,274
75,1123,272
76,1119,272
77,1115,272
78,1113,272
79,1101,272
80,1094,272
81,1086,272
82,1083,272
83,1085,273
84,1087,274
85,1089,275
86,1086,276
87,1081,277
88,1079,278
89,1074,279
90,1069,280
91,1063,280
92,1057,279
93,1033,277
94,1034,278
95,1024,278
96,1018,277
97,1012,277
98,1010,278
99,1007,277
100,1002,273
101,997,270
102,994,267
103,996,268
104,997,267
105,999,266
106,999,265
107,996,261
108,996,261
109,997,261
110,994,261
111,993,262
112,993,263
113,995,264
114,993,267
115,990,270
116,981,276
117,977,279
118,977,281
119,980,281
120,980,283
121,974,284
122,963,284
123,960,284
124,953,284
125,945,282
126,944,282
127,938,280
128,931,279
129,925,277
130,919,276
131,919,276
132,919,276
133,915,274
134,912,272
135,909,271
136,905,269
137,902,267
138,900,265
139,898,265
140,894,264
141,895,265
142,893,265
143,890,266
144,888,267
145,887,268
146,887,269
147,882,270
148,875,272
149,868,272
150,865,273
151,857,273
152,849,276
153,843,276
154,834,276
155,823,276
156,818,276
157,816,276
158,811,277
159,804,278
160,794,279
161,788,279
162,788,279
163,781,279
164,774,279
165,764,277
166,759,275
167,762,278
168,752,274
169,745,274
170,745,274
171,745,274
172,745,274
173,744,274
174,730,275
175,717,278
176,707,279
177,705,279
178,705,279
179,697,281
180,685,285
181,679,286
182,677,285
183,669,281
184,664,278
185,655,277
186,645,273
187,639,271
188,635,268
189,634,268
190,632,268
191,629,268
192,625,269
193,625,269
194,625,269
195,627,274
196,629,282
197,630,289
198,629,293
199,630,295
200,631,300
201,636,306
202,642,314
203,647,322
204,649,327
205,647,326
206,645,325
207,644,324
208,643,326
209,642,327
210,641,331
211,639,339
212,638,344
213,636,349
214,635,348
215,632,351
216,631,353
217,629,354
218,627,356
219,627,356
220,627,356
221,626,358
222,627,362
223,627,363
224,627,364
225,626,368
226,626,372
227,626,375
228,626,379
229,626,383
230,627,386
231,626,389
232,627,393
233,628,395
234,629,396
235,629,401
236,630,404
237,630,407
238,631,409
239,632,411
240,632,412
241,631,415
242,631,418
243,631,420
244,628,426
245,627,432
246,626,435
247,627,438
248,628,441
249,630,446
250,632,451
251,634,451
252,635,453
253,635,456
254,632,467
255,623,488
256,623,488
257,623,488
258,624,487
259,625,486
260,626,485
261,626,488
262,623,493
263,624,495
264,623,498
265,621,504
266,618,511
267,614,522
268,614,530
269,615,533
270,616,535
271,617,539
272,618,543
273,619,551
274,620,558
275,621,563
276,623,564
277,625,572
278,627,579
279,629,584
280,631,588
281,632,591
282,634,592
283,633,592
284,633,594
285,631,594
286,628,593
287,628,597
288,628,598
289,628,602
290,628,604
291,628,608
292,628,612
293,629,613
294,629,616
295,630,619
296,630,623
297,630,627
298,630,631
299,630,634
300,630,637
301,628,641
302,628,646
303,628,647
304,627,652
305,627,654
306,626,658
307,622,667
308,622,677
309,622,680
310,623,682
311,624,683
312,628,687
313,634,692
314,634,692
315,634,692
316,634,692
317,634,692
318,633,693
319,632,694
320,631,695
321,630,696
322,630,696
323,630,696
324,630,696
325,630,696
326,629,696
327,629,696
328,650,701
329,677,726
330,672,740
331,670,741
332,650,751
333,647,752
334,644,756
335,619,786
336,578,843
337,537,903
338,501,972
339,448,1062
340,443,1062
341,442,1062
342,441,1062
343,440,1062
344,439,1062
345,438,1062
346,437,1062
347,436,1062
348,435,1062
349,434,1062
350,418,1061
351,408,1061
352,407,1062
353,406,1063
354,405,1064
355,404,1058
356,405,1049
357,421,1015
358,468,916
359,559,784
360,611,718
361,618,711
362,616,712
363,599,734
364,599,735
365,639,718
366,678,702
367,678,702
368,674,710
369,641,741
370,615,773
371,614,773
372,631,769
373,778,708
374,944,675
375,1016,676
376,1028,678
377,1043,690
