,pos_X,pos_Y
0,609,581
1,605,579
2,601,578
3,595,577
4,592,578
5,595,579
6,603,582
7,615,584
8,622,583
9,625,582
10,626,581
11,625,579
12,624,576
13,622,574
14,621,572
15,621,568
16,621,566
17,622,564
18,621,560
19,621,555
20,624,549
21,623,543
22,623,539
23,619,537
24,613,535
25,611,531
26,609,529
27,612,525
28,622,520
29,625,524
30,619,528
31,613,532
32,608,536
33,602,540
34,596,544
35,590,548
36,584,552
37,578,556
38,572,560
39,566,564
40,561,568
41,565,568
42,564,572
43,570,576
44,582,580
45,590,584
46,593,588
47,595,592
48,594,596
49,596,600
50,601,605
51,608,609
52,615,613
53,624,617
54,632,620
55,636,623
56,636,622
57,635,622
58,634,623
59,633,623
60,635,623
61,637,626
62,640,629
63,638,629
64,642,632
65,645,633
66,643,638
67,634,639
68,628,638
69,622,637
70,616,636
71,609,635
72,602,634
73,595,633
74,588,632
75,581,631
76,575,630
77,569,629
78,563,628
79,557,627
80,551,626
81,546,625
82,542,624
83,539,625
84,537,626
85,531,627
86,520,628
87,508,628
88,501,627
89,493,624
90,487,622
91,485,623
92,484,624
93,454,619
94,452,619
95,449,619
96,448,618
97,443,618
98,423,617
99,406,617
100,404,617
101,403,617
102,402,617
103,401,617
104,400,617
105,399,617
106,398,617
107,397,617
108,396,617
109,395,617
110,394,617
111,393,617
112,392,617
113,392,616
114,398,616
115,414,610
116,420,606
117,427,605
118,426,605
119,423,603
120,421,603
121,416,601
122,410,600
123,404,599
124,406,603
125,475,625
126,537,627
127,564,626
128,558,625
129,552,624
130,546,623
131,540,622
132,534,621
133,528,619
134,521,618
135,516,615
136,512,613
137,510,609
138,510,606
139,518,601
140,523,595
141,531,590
142,537,585
143,545,584
144,551,583
145,556,582
146,559,581
147,563,579
148,564,577
149,563,575
150,563,573
151,566,571
152,569,572
153,571,570
154,579,568
155,584,566
156,592,564
157,596,562
158,599,560
159,601,558
160,617,556
161,633,554
162,656,552
163,677,550
164,667,548
165,657,546
166,648,544
167,639,542
168,629,540
169,619,538
170,616,535
171,632,536
172,688,543
173,729,544
174,758,541
175,784,538
176,802,530
177,771,521
178,761,518
179,751,515
180,741,512
181,731,509
182,720,506
183,768,453
184,847,418
185,950,419
186,1077,421
187,1238,426
188,1432,453
189,1638,481
190,1851,510
191,2028,547
192,2203,597
193,2258,617
194,2248,615
195,2238,612
196,2228,609
197,2218,606
198,2208,603
199,2198,600
200,2188,597
201,2178,594
202,2168,591
203,2158,588
204,2148,585
205,2138,583
206,2128,580
207,2119,577
208,2110,574
209,2101,571
210,2092,568
211,2083,565
212,2074,562
213,2065,559
214,2056,556
215,2047,553
216,2038,550
217,2029,547
218,2020,544
219,2013,540
220,2007,535
221,2001,529
222,1995,523
223,1989,517
224,1983,511
225,1977,505
226,1971,499
227,1965,493
228,1959,487
229,1953,481
230,1947,475
231,1941,469
232,1935,463
233,1929,457
234,1925,451
235,1921,445
236,1917,439
237,1913,433
238,1909,427
239,1905,421
240,1901,415
241,1897,409
242,1893,403
243,1888,397
244,1883,391
245,1878,385
246,1873,379
247,1869,374
248,1865,369
249,1861,364
250,1857,359
251,1853,355
252,1848,351
253,1842,347
254,1836,345
255,1830,344
256,1823,343
257,1816,342
258,1809,341
259,1802,340
260,1795,339
261,1788,338
262,1781,337
263,1774,336
264,1767,336
265,1760,336
266,1753,335
267,1746,334
268,1739,333
269,1732,332
270,1725,332
271,1718,331
272,1711,330
273,1704,329
274,1697,328
275,1690,327
276,1684,326
277,1677,325
278,1671,323
279,1665,320
280,1659,317
281,1658,314
282,1658,312
283,1645,310
284,1638,311
285,1630,315
286,1622,319
287,1614,323
288,1606,327
289,1598,331
290,1590,335
291,1582,340
292,1574,345
293,1567,350
294,1559,355
295,1551,360
296,1544,365
297,1537,370
298,1530,375
299,1523,380
300,1516,385
301,1508,390
302,1501,395
303,1494,400
304,1488,405
305,1482,410
306,1476,415
307,1470,420
308,1464,425
309,1458,430
310,1452,435
311,1445,440
312,1438,445
313,1431,450
314,1424,455
315,1417,460
316,1410,465
317,1403,470
318,1397,475
319,1390,479
320,1384,480
321,1377,481
322,1377,481
323,1377,481
324,1377,481
325,1377,481
326,1370,481
327,1363,481
328,1356,481
329,1349,481
330,1342,481
331,1335,481
332,1328,481
333,1321,481
334,1314,481
335,1307,481
336,1300,481
337,1293,481
338,1286,481
339,1279,481
340,1272,481
341,1265,481
342,1258,481
343,1251,481
344,1244,481
345,1237,481
346,1230,481
347,1223,481
348,1216,481
349,1216,481
350,1209,482
351,1202,483
352,1195,484
353,1188,485
354,1181,486
355,1174,487
356,1174,487
357,1174,487
358,1174,487
359,1174,487
360,1174,487
361,1174,487
362,1174,487
363,1168,487
364,1162,487
365,1156,487
366,1156,487
367,1156,487
368,1156,487
369,1150,487
370,1144,487
371,1138,487
372,1138,487
373,1138,487
374,1138,487
375,1131,489
376,1079,519
377,742,636
