,pos_X,pos_Y
0,638,688
1,638,688
2,638,688
3,638,688
4,638,688
5,638,688
6,638,688
7,638,688
8,638,688
9,638,688
10,638,688
11,638,688
12,638,688
13,638,688
14,638,688
15,638,688
16,638,688
17,638,688
18,638,688
19,638,688
20,638,688
21,638,688
22,638,688
23,638,688
24,638,688
25,638,688
26,641,687
27,642,686
28,643,685
29,646,682
30,648,680
31,648,680
32,650,677
33,650,675
34,650,670
35,651,667
36,651,665
37,651,662
38,653,661
39,656,657
40,658,653
41,658,649
42,658,645
43,658,645
44,658,643
45,658,641
46,659,641
47,662,639
48,663,638
49,665,635
50,665,634
51,665,634
52,665,633
53,666,631
54,666,629
55,666,626
56,670,621
57,672,618
58,676,611
59,679,602
60,681,594
61,683,582
62,686,568
63,688,553
64,689,536
65,690,520
66,690,520
67,691,520
68,691,520
69,691,520
70,691,520
71,691,520
72,691,520
73,691,520
74,691,520
75,691,520
76,691,520
77,691,520
78,691,520
79,691,520
80,691,520
81,691,520
82,691,520
83,691,520
84,691,520
85,691,520
86,691,520
87,691,520
88,692,521
89,693,522
90,693,522
91,693,522
92,693,522
93,693,522
94,693,522
95,693,522
96,693,522
97,693,522
98,694,523
99,695,525
100,696,527
101,697,529
102,698,531
103,698,531
104,698,531
105,699,533
106,700,534
107,700,534
108,696,528
109,692,522
110,688,515
111,684,507
112,680,498
113,676,489
114,672,479
115,668,469
116,663,459
117,663,459
118,663,459
119,665,469
120,667,479
121,669,489
122,671,500
123,674,511
124,677,522
125,681,533
126,685,544
127,683,544
128,681,544
129,680,544
130,679,544
131,678,544
132,678,544
133,678,544
134,678,544
135,678,544
136,678,544
137,678,544
138,678,544
139,678,544
140,678,544
141,678,544
142,678,544
143,678,544
144,678,544
145,678,544
146,679,543
147,680,542
148,681,541
149,682,540
150,683,539
151,684,538
152,685,537
153,686,537
154,686,537
155,687,537
156,687,537
157,687,537
158,688,537
159,689,537
160,689,537
161,689,537
162,689,537
163,689,537
164,689,537
165,689,537
166,689,537
167,689,537
168,689,537
169,689,537
170,689,537
171,689,537
172,689,537
173,689,537
174,689,537
175,689,538
176,690,540
177,691,542
178,691,544
179,691,544
180,691,546
181,691,548
182,691,550
183,691,552
184,691,553
185,691,554
186,691,555
187,690,556
188,689,557
189,688,558
190,687,559
191,686,560
192,685,561
193,684,562
194,683,563
195,682,564
196,682,565
197,682,566
198,682,567
199,682,568
200,682,569
201,682,570
202,682,570
203,682,570
204,682,570
205,682,570
206,682,570
207,682,570
208,682,570
209,682,570
210,682,570
211,682,570
212,682,570
213,682,570
214,682,570
215,682,570
216,682,570
217,682,570
218,682,570
219,682,570
220,682,570
221,682,570
222,682,570
223,682,570
224,682,570
225,682,570
226,682,570
227,682,570
228,682,570
229,682,570
230,682,570
231,682,570
232,683,571
233,684,572
234,685,573
235,686,574
236,687,575
237,688,576
238,689,577
239,691,579
240,693,580
241,694,581
242,694,581
243,694,581
244,694,581
245,694,581
246,694,581
247,694,581
248,694,581
249,694,581
250,694,581
251,694,581
252,694,581
253,694,581
254,694,581
255,694,581
256,697,581
257,700,581
258,703,581
259,706,581
260,709,581
261,712,581
262,715,581
263,718,581
264,721,581
265,724,581
266,727,581
267,730,581
268,730,581
269,730,581
270,730,581
271,730,581
272,730,581
273,730,581
274,730,581
275,730,581
276,730,581
277,730,581
278,731,581
279,732,581
280,733,581
281,734,581
282,737,581
283,740,581
284,743,581
285,746,581
286,749,581
287,750,581
288,751,581
289,752,581
290,753,581
291,754,581
292,755,581
293,756,581
294,757,581
295,758,581
296,758,581
297,758,581
298,758,581
299,758,581
300,758,581
301,758,581
302,758,581
303,758,581
304,758,581
305,758,581
306,758,581
307,758,581
308,758,581
309,758,581
310,758,581
311,758,581
312,758,581
313,758,581
314,758,581
315,758,581
316,758,581
317,758,581
318,758,581
319,758,581
320,758,581
321,758,581
322,758,581
323,758,581
324,758,581
325,758,581
326,758,581
327,758,581
328,758,581
329,758,581
330,758,581
331,758,581
332,758,581
333,758,581
334,758,581
335,758,581
336,758,581
337,758,581
338,758,581
339,758,581
340,758,581
341,759,580
342,761,580
343,763,579
344,765,578
345,767,577
346,769,576
347,771,575
348,773,574
349,775,573
350,777,572
351,779,571
352,781,570
353,783,570
354,783,570
355,783,570
356,783,570
357,783,570
358,783,570
359,783,570
360,783,570
361,783,570
362,783,570
363,783,570
364,783,570
365,785,570
366,787,570
367,789,570
368,791,570
369,793,570
370,795,570
371,797,570
372,799,570
373,801,570
374,803,570
375,805,570
376,805,570
377,805,570
378,805,570
379,805,570
380,805,570
381,805,570
382,805,570
383,805,570
384,805,570
385,805,570
386,805,570
387,805,570
388,805,570
389,805,570
390,804,570
391,803,570
392,802,570
393,801,570
394,800,570
395,799,570
396,798,570
397,797,570
398,796,570
399,795,570
400,794,570
401,793,570
402,792,570
403,791,570
404,790,570
405,789,570
406,789,570
407,789,570
408,789,570
409,789,570
410,789,570
411,789,570
412,789,570
413,789,570
414,789,570
415,789,570
416,789,570
417,789,570
418,789,570
419,789,570
420,789,570
421,789,570
422,789,570
423,790,571
424,791,572
425,792,573
426,793,574
427,794,575
428,795,576
429,797,577
430,797,577
431,797,577
432,797,577
433,797,577
434,797,577
435,797,577
436,797,577
437,797,577
438,799,577
439,802,577
440,804,577
441,806,577
442,808,577
443,810,577
444,813,577
445,816,577
446,818,577
447,820,577
448,823,577
449,826,577
450,829,577
451,831,577
452,833,577
453,836,577
454,838,577
455,838,577
456,838,577
457,838,577
458,838,577
459,838,577
460,838,577
461,838,577
462,838,577
463,838,577
464,838,577
465,838,577
466,841,577
467,844,577
468,847,577
469,850,577
470,853,577
471,856,577
472,859,577
473,862,577
474,865,577
475,868,577
476,868,577
477,868,577
478,868,577
479,868,577
480,868,577
481,868,577
482,868,577
483,868,577
484,868,577
485,868,577
486,868,577
487,868,577
488,868,577
489,868,577
490,871,577
491,874,577
492,877,577
493,880,577
494,883,577
495,886,577
496,889,577
497,892,577
498,895,577
499,898,577
500,901,577
501,904,577
502,907,577
503,907,576
504,907,576
505,907,576
506,907,576
507,907,576
508,907,576
509,907,576
510,907,576
511,907,576
512,907,576
513,907,576
514,907,576
515,907,576
516,911,577
517,915,578
518,919,579
519,923,580
520,927,581
521,931,582
522,935,583
523,939,584
524,943,585
525,947,586
526,951,587
527,955,588
528,959,589
529,963,590
530,967,591
531,971,592
532,975,593
533,979,594
534,983,595
535,987,596
536,991,597
537,996,598
538,1001,599
539,1006,600
540,1011,601
541,1016,602
542,1020,603
543,1024,604
544,1028,605
545,1032,606
546,1036,607
547,1040,608
548,1043,609
549,1046,610
550,1049,611
551,1051,612
552,1053,613
553,1055,614
554,1057,615
555,1059,616
556,1061,617
557,1063,618
558,1065,619
559,1067,620
560,1069,621
561,1072,623
562,1075,625
563,1078,627
564,1081,629
565,1083,631
566,1085,632
567,1087,634
568,1089,636
569,1091,637
570,1093,639
571,1095,641
572,1097,643
573,1099,645
574,1101,647
575,1103,649
576,1105,651
577,1107,653
578,1109,655
579,1111,656
580,1112,657
581,1112,657
582,1112,657
583,1112,657
584,1113,656
585,1114,655
586,1115,654
587,1116,653
588,1117,652
589,1118,651
590,1119,650
591,1120,649
592,1121,648
593,1122,648
594,1123,648
595,1123,648
596,1123,648
597,1123,648
598,1123,648
599,1123,648
600,1123,648
601,1123,648
602,1123,648
603,1123,648
604,1123,648
605,1123,648
606,1123,648
607,1123,648
608,1124,648
609,1126,648
610,1128,648
611,1130,648
612,1131,648
613,1131,648
614,1131,648
615,1131,648
616,1132,649
617,1133,650
618,1133,650
619,1133,650
620,1133,650
621,1133,650
622,1134,651
623,1135,652
624,1136,653
625,1136,653
626,1137,654
627,1138,655
628,1139,656
629,1140,657
630,1141,658
631,1142,659
632,1143,660
633,1144,661
634,1145,662
635,1146,663
636,1147,664
637,1147,664
638,1148,665
639,1148,665
640,1149,666
641,1150,667
642,1151,668
643,1152,669
644,1153,670
645,1154,671
646,1154,671
647,1154,671
648,1154,671
649,1155,671
650,1155,671
651,1156,671
652,1157,671
653,1158,671
654,1159,671
655,1160,671
656,1160,671
657,1160,671
658,1160,671
659,1160,671
660,1160,671
661,1160,671
662,1160,671
663,1160,671
664,1160,671
665,1160,671
666,1160,671
667,1160,671
668,1160,671
669,1160,671
670,1160,671
671,1160,671
672,1160,671
673,1160,671
674,1160,670
675,1160,669
676,1160,668
677,1160,667
678,1160,666
679,1160,665
680,1160,664
681,1160,663
682,1160,662
683,1160,661
684,1160,660
685,1160,659
686,1160,658
687,1160,657
688,1160,656
689,1160,655
690,1160,654
691,1160,653
692,1160,652
693,1160,651
694,1160,650
695,1160,649
696,1160,648
697,1160,647
698,1160,646
699,1160,645
700,1160,644
701,1160,643
702,1160,642
703,1160,641
704,1160,640
705,1160,639
706,1160,638
707,1160,637
708,1160,636
709,1160,635
710,1160,634
711,1160,633
712,1160,632
713,1160,631
714,1160,630
715,1160,629
716,1160,628
