,pos_X,pos_Y
0,608,488
1,608,488
2,608,488
3,608,488
4,608,488
5,608,488
6,608,488
7,608,488
8,608,488
9,608,488
10,608,488
11,608,488
12,608,488
13,608,488
14,608,488
15,608,488
16,608,488
17,608,488
18,608,488
19,608,488
20,612,488
21,612,488
22,612,488
23,612,488
24,612,488
25,612,488
26,612,488
27,612,488
28,612,488
29,612,488
30,612,488
31,612,488
32,612,488
33,612,488
34,612,488
35,612,488
36,612,488
37,612,488
38,612,488
39,612,488
40,612,488
41,612,488
42,612,488
43,612,488
44,612,488
45,612,488
46,612,488
47,612,488
48,612,488
49,612,488
50,612,488
51,612,488
52,612,488
53,612,488
54,612,488
55,612,488
56,612,488
57,612,488
58,612,488
59,612,488
60,612,488
61,612,488
62,612,488
63,612,488
64,612,488
65,612,488
66,612,488
67,612,488
68,612,488
69,612,488
70,612,488
71,612,488
72,612,488
73,612,488
74,612,488
75,612,488
76,612,488
77,612,488
78,612,488
79,612,488
80,612,488
81,612,488
82,612,488
83,612,488
84,612,488
85,612,488
86,612,488
87,612,488
88,612,488
89,612,488
90,612,488
91,612,488
92,612,488
93,612,488
94,612,488
95,612,488
96,612,488
97,612,488
98,612,488
99,612,488
100,612,488
101,612,488
102,612,488
103,612,488
104,612,488
105,612,488
106,612,488
107,612,488
108,612,488
109,612,488
110,612,488
111,612,488
112,612,488
113,612,488
114,612,488
115,612,488
116,612,488
117,612,488
118,612,488
119,612,488
120,612,488
121,612,488
122,612,488
123,612,488
124,612,488
125,612,488
126,612,488
127,612,488
128,612,488
129,612,488
130,612,488
131,612,488
132,612,488
133,612,488
134,612,488
135,612,488
136,612,488
137,612,488
138,612,488
139,612,488
140,612,488
141,612,488
142,615,487
143,615,487
144,618,486
145,621,485
146,624,484
147,627,483
148,630,482
149,633,481
150,636,480
151,639,479
152,642,478
153,645,476
154,648,474
155,651,472
156,654,470
157,654,470
158,654,470
159,654,470
160,654,470
161,654,470
162,654,470
163,654,470
164,654,470
165,654,470
166,654,470
167,654,470
168,654,470
169,654,470
170,654,470
171,654,470
172,654,470
173,654,470
174,654,470
175,654,470
176,654,470
177,654,470
178,654,470
179,653,474
180,652,477
181,651,480
182,650,484
183,649,488
184,648,492
185,647,496
186,646,500
187,645,504
188,644,508
189,643,512
190,642,516
191,641,520
192,640,524
193,639,528
194,637,532
195,635,536
196,633,540
197,632,544
198,630,548
199,628,552
200,626,556
201,624,560
202,622,564
203,620,568
204,618,572
205,616,575
206,614,578
207,612,582
208,610,585
209,608,588
210,605,591
211,603,594
212,601,597
213,599,600
214,597,603
215,595,604
216,593,605
217,591,606
218,589,607
219,587,608
220,585,609
221,583,610
222,581,611
223,576,612
224,576,612
225,576,612
226,579,610
227,582,608
228,585,607
229,588,606
230,591,605
231,594,604
232,597,603
233,600,602
234,603,601
235,606,601
236,609,601
237,609,601
238,612,601
239,615,601
240,618,601
241,618,601
242,618,601
243,618,601
244,618,601
245,618,601
246,621,601
247,624,601
248,627,600
249,630,600
250,633,600
251,633,600
252,633,600
253,633,600
254,633,600
255,636,600
256,639,599
257,642,598
258,645,598
259,648,597
260,651,596
261,654,595
262,657,594
