,pos_X,pos_Y
0,406,636
1,406,636
2,406,636
3,406,636
4,406,636
5,406,636
6,406,636
7,406,636
8,406,636
9,406,636
10,406,636
11,406,636
12,406,636
13,406,636
14,406,636
15,406,636
16,406,636
17,406,636
18,406,636
19,406,636
20,406,636
21,406,636
22,415,640
23,424,644
24,433,648
25,442,652
26,450,656
27,461,660
28,472,664
29,483,668
30,495,672
31,507,675
32,519,678
33,531,682
34,543,686
35,555,690
36,570,693
37,586,695
38,602,697
39,615,701
40,629,704
41,644,709
42,659,714
43,653,721
44,647,728
45,641,735
46,635,742
47,628,749
48,621,756
49,621,756
50,637,761
51,649,763
52,661,765
53,671,768
54,683,770
55,695,772
56,705,775
57,716,778
58,727,781
59,738,784
60,753,789
61,768,793
62,783,797
63,798,801
64,813,805
65,828,809
66,844,813
67,859,818
68,874,823
69,872,831
70,868,839
71,865,846
72,862,853
73,859,861
74,856,869
75,853,877
76,849,885
77,849,885
78,872,894
79,895,903
80,913,908
81,930,913
82,947,918
83,963,923
84,979,928
85,995,932
86,1009,937
87,1024,942
88,1039,947
89,1054,952
90,1071,957
91,1088,962
92,1105,969
93,1105,969
94,1105,969
95,1105,969
96,1105,969
97,1105,969
98,1105,969
99,1105,969
100,1105,969
101,1105,969
102,1105,969
103,1105,969
104,1105,969
105,1105,969
106,1105,969
107,1110,963
108,1115,957
109,1120,950
110,1125,944
111,1130,938
112,1135,932
113,1140,925
114,1145,918
115,1150,911
116,1155,904
117,1160,896
118,1165,888
119,1170,881
120,1175,874
121,1180,866
122,1185,859
123,1190,852
124,1195,844
125,1200,836
126,1203,826
127,1206,816
128,1203,801
129,1201,787
130,1199,773
131,1197,757
132,1196,740
133,1195,723
134,1194,708
135,1196,693
136,1195,677
137,1194,661
138,1193,645
139,1192,628
140,1191,611
141,1191,611
142,1191,611
143,1194,600
144,1197,588
145,1201,578
146,1205,568
147,1210,559
148,1215,550
149,1221,541
150,1227,532
151,1233,524
152,1238,514
153,1243,504
154,1247,491
155,1253,482
156,1259,473
157,1265,466
158,1271,458
159,1277,450
160,1284,444
161,1284,444
162,1284,444
163,1284,444
164,1284,444
165,1284,444
166,1284,444
167,1284,444
168,1284,444
169,1284,444
170,1284,444
171,1284,444
172,1284,444
173,1284,444
174,1284,444
175,1284,444
176,1284,444
177,1284,444
178,1284,444
179,1284,444
180,1284,444
181,1284,444
182,1284,444
183,1284,444
184,1279,442
185,1274,440
186,1269,438
187,1264,436
188,1259,434
189,1254,432
190,1249,430
191,1244,428
192,1239,425
193,1234,422
194,1229,419
195,1224,418
196,1219,417
197,1214,416
198,1209,415
199,1204,414
200,1199,413
201,1194,412
202,1189,411
203,1184,410
204,1179,409
205,1174,408
206,1169,407
207,1164,406
208,1159,405
209,1154,404
210,1149,402
211,1144,400
212,1139,398
213,1134,396
214,1129,394
215,1124,392
216,1119,390
217,1114,388
218,1109,386
219,1104,383
220,1099,380
221,1094,377
222,1089,374
223,1084,371
224,1077,367
225,1070,363
226,1064,360
227,1058,357
228,1052,354
229,1045,351
230,1038,348
231,1031,345
232,1026,343
233,1021,341
234,1016,340
235,1011,339
236,1006,338
237,1001,337
238,996,336
239,991,335
240,986,334
241,981,333
242,976,332
243,971,330
244,966,328
245,961,326
246,956,324
247,951,322
248,946,320
249,941,318
250,936,316
251,931,314
252,926,312
253,921,310
254,916,308
255,911,306
256,906,304
257,901,302
258,896,300
259,891,298
260,886,296
261,881,294
262,876,292
263,871,290
264,866,288
265,861,286
266,856,284
267,851,282
268,846,280
269,841,278
270,836,276
271,831,274
272,826,272
273,821,270
274,816,268
275,811,266
276,806,264
277,801,262
278,796,260
279,791,258
280,786,256
281,781,254
282,776,252
283,771,250
284,766,247
285,761,245
286,756,243
287,750,240
288,744,237
289,738,234
290,732,231
291,718,227
292,705,223
293,692,219
294,680,216
295,669,213
296,658,210
297,646,208
298,646,208
299,646,208
300,646,208
301,646,208
302,646,208
303,646,208
304,646,208
305,646,208
306,646,208
307,646,208
308,646,208
309,646,208
310,646,208
311,646,208
312,646,208
313,646,208
314,646,216
315,645,224
316,644,232
317,643,240
318,642,248
319,641,256
320,640,264
321,640,272
322,639,280
323,638,288
324,638,296
325,638,304
326,638,312
327,638,320
328,638,328
329,638,336
330,637,344
331,637,352
332,637,360
333,637,368
334,637,376
335,636,384
336,635,392
337,634,400
338,633,408
339,632,416
340,631,424
341,629,431
342,625,436
343,621,441
344,617,446
345,613,451
346,609,456
347,605,461
348,601,466
349,597,471
350,593,476
351,590,481
352,588,488
353,586,495
354,585,503
355,584,511
356,583,519
357,582,527
358,581,535
359,581,543
360,581,551
361,581,559
362,582,567
363,584,577
364,586,587
365,589,598
366,592,609
367,596,621
368,601,633
369,606,645
370,610,656
371,614,667
372,620,682
373,626,697
374,626,697
375,626,697
376,626,697
377,626,697
378,626,697
379,626,697
380,626,697
381,626,697
382,626,697
383,626,697
384,626,697
