,pos_X,pos_Y
0,426,828
1,426,828
2,426,828
3,426,828
4,430,834
5,430,834
6,430,834
7,430,834
8,430,834
9,430,834
10,430,834
11,430,834
12,430,834
13,430,834
14,430,834
15,430,834
16,430,834
17,430,834
18,448,838
19,464,843
20,476,850
21,486,847
22,495,843
23,501,840
24,506,836
25,506,836
26,511,832
27,516,829
28,525,826
29,535,823
30,544,820
31,555,817
32,564,828
33,575,835
34,586,842
35,598,845
36,611,847
37,628,840
38,678,827
39,694,823
40,706,822
41,731,810
42,756,798
43,764,797
44,772,796
45,772,796
46,780,795
47,789,794
48,798,793
49,798,793
50,798,793
51,798,793
52,798,793
53,798,793
54,798,793
55,809,792
56,809,792
57,821,791
58,821,791
59,834,790
60,848,789
61,848,789
62,848,789
63,848,789
64,860,791
65,860,791
66,873,794
67,873,794
68,873,794
69,879,791
70,884,788
71,889,785
72,894,782
73,899,779
74,905,776
75,905,776
76,905,776
77,905,776
78,917,757
79,931,739
80,946,721
81,961,703
82,975,686
83,990,668
84,1003,652
85,1013,638
86,1022,625
87,1031,612
88,1039,599
89,1061,583
90,1083,567
91,1105,551
92,1126,536
93,1148,520
94,1168,505
95,1188,490
96,1207,475
97,1226,460
98,1242,446
99,1259,432
100,1275,418
101,1290,404
102,1308,390
103,1326,375
104,1344,362
105,1332,355
106,1321,350
107,1311,344
108,1301,338
109,1292,334
110,1292,334
111,1295,329
112,1295,329
113,1295,329
114,1289,326
115,1280,324
116,1268,323
117,1249,328
118,1227,335
119,1203,342
120,1186,345
121,1186,345
122,1186,345
123,1209,332
124,1233,318
125,1257,305
126,1281,292
127,1304,279
128,1319,273
129,1319,273
130,1319,273
131,1319,273
132,1319,273
133,1319,273
134,1319,273
135,1319,273
136,1319,273
137,1319,273
138,1312,278
139,1305,283
140,1298,288
141,1293,292
142,1293,292
143,1302,313
144,1311,334
145,1320,356
146,1319,381
147,1293,410
148,1267,439
149,1256,466
150,1242,492
151,1207,520
152,1191,547
153,1171,574
154,1146,600
155,1124,616
156,1099,626
157,1058,631
158,1010,636
159,951,645
160,890,654
161,820,667
162,750,680
163,678,692
164,604,705
165,528,720
166,454,740
167,383,763
168,315,789
169,261,820
170,222,848
171,206,857
172,190,866
173,181,869
174,174,871
175,174,871
176,174,871
177,174,871
178,174,871
179,174,871
180,174,871
181,174,871
182,174,871
183,191,869
184,208,868
185,225,867
186,244,866
187,244,866
188,244,866
189,244,866
190,244,866
191,276,860
192,309,854
193,343,849
194,376,843
195,402,841
196,428,839
197,454,838
198,480,836
199,505,834
200,530,833
201,555,831
202,580,829
203,605,827
204,630,825
205,655,823
206,679,821
207,703,819
208,728,817
209,752,814
210,770,809
211,788,803
212,806,798
213,824,792
214,842,787
215,859,784
216,877,780
217,893,777
218,909,773
219,925,769
220,948,766
221,975,763
222,1003,761
223,1031,759
224,1058,757
225,1085,755
226,1112,753
227,1140,751
228,1164,748
229,1187,745
230,1210,742
231,1233,739
232,1248,735
233,1248,735
234,1248,735
235,1248,735
236,1248,735
237,1248,735
238,1246,720
239,1244,705
240,1243,690
241,1242,676
242,1241,662
243,1240,648
244,1239,634
245,1237,620
246,1237,620
247,1237,620
248,1237,620
249,1237,620
250,1237,620
251,1237,620
252,1237,620
253,1237,620
254,1237,620
255,1237,620
256,1237,620
257,1239,607
258,1239,607
259,1241,593
260,1243,579
261,1245,566
262,1247,552
263,1251,539
264,1255,525
265,1258,511
266,1262,497
267,1266,483
268,1270,469
269,1273,455
270,1276,441
271,1279,428
272,1282,415
273,1285,401
274,1288,387
275,1292,373
276,1295,359
277,1298,345
278,1301,331
279,1300,316
280,1299,301
281,1299,301
282,1299,301
283,1299,301
284,1299,301
285,1299,301
286,1299,301
287,1299,301
288,1299,301
289,1299,301
290,1299,301
291,1299,301
292,1299,301
293,1299,301
294,1299,301
295,1299,301
296,1299,301
297,1299,301
298,1277,298
299,1255,295
300,1233,292
301,1212,289
302,1190,285
303,1166,282
304,1143,279
305,1119,276
306,1095,273
307,1071,270
308,1047,267
309,1022,264
310,997,261
311,972,258
312,947,255
313,922,252
314,897,249
315,872,245
316,848,241
317,824,237
318,800,233
319,777,230
320,754,226
321,731,222
322,713,219
323,697,216
324,681,213
325,665,210
326,651,208
327,651,208
328,651,208
329,651,208
330,651,208
331,651,208
332,651,208
333,651,208
334,651,208
335,651,208
336,651,208
337,651,208
338,651,208
339,654,217
340,656,226
341,658,235
342,658,235
343,658,235
344,657,243
345,657,243
346,657,243
347,656,250
348,656,250
349,655,257
350,655,257
351,655,257
352,654,264
353,653,271
354,653,271
355,652,278
356,650,286
357,648,293
358,646,299
359,646,299
360,645,305
361,643,311
362,642,318
363,641,325
364,639,332
365,638,338
366,637,345
367,635,352
368,633,359
369,631,365
370,630,371
371,629,377
372,628,384
373,627,390
374,627,390
375,626,397
376,625,403
377,625,403
378,625,403
379,625,403
380,625,403
381,624,409
382,623,415
383,622,421
384,620,428
385,620,428
386,620,428
387,620,428
388,620,428
389,620,428
390,620,428
391,620,428
392,620,428
393,620,428
394,624,437
395,628,446
396,631,455
397,635,464
398,638,473
399,641,482
400,643,492
401,643,492
402,643,492
403,645,507
404,645,507
405,645,507
406,645,507
407,645,507
408,645,507
409,645,507
410,644,521
411,642,535
412,638,548
413,634,562
414,631,575
415,626,587
416,621,599
417,616,610
418,611,622
419,606,634
420,604,646
421,603,658
422,603,658
423,605,669
424,605,669
425,605,669
426,605,669
427,605,669
428,605,669
429,605,669
430,609,674
431,614,678
432,619,682
433,623,688
434,627,694
435,631,699
436,631,699
437,631,699
438,631,699
439,631,699
440,631,699
441,631,699
442,631,699
443,631,699
444,631,699
445,631,699
446,631,699
