,pos_X,pos_Y
0,625,451
1,625,451
2,625,451
3,627,453
4,627,458
5,628,461
6,628,461
7,628,463
8,628,465
9,629,468
10,630,472
11,630,478
12,630,481
13,632,485
14,632,488
15,633,494
16,635,501
17,638,510
18,638,515
19,638,518
20,638,520
21,638,521
22,635,517
23,632,513
24,631,515
25,631,515
26,631,519
27,630,527
28,630,534
29,630,540
30,630,543
31,630,548
32,630,549
33,630,556
34,629,562
35,629,568
36,629,572
37,629,578
38,628,587
39,628,593
40,626,601
41,626,605
42,625,610
43,625,617
44,624,624
45,622,632
46,622,637
47,621,646
48,621,651
49,621,658
50,621,667
51,622,675
52,623,680
53,626,684
54,628,686
55,628,689
56,628,689
57,628,689
58,628,689
59,628,689
60,632,689
61,635,689
62,638,689
63,638,689
64,639,689
65,640,689
66,643,690
67,651,691
68,653,691
69,653,691
70,648,691
71,643,691
72,639,691
73,639,690
74,634,690
75,637,690
76,639,690
77,640,690
78,648,689
79,652,689
80,659,687
81,662,687
82,668,687
83,678,687
84,687,688
85,695,688
86,701,689
87,704,690
88,711,690
89,717,691
90,724,692
91,731,693
92,737,694
93,765,699
94,772,701
95,782,702
96,794,703
97,801,702
98,806,702
99,818,698
100,830,697
101,840,695
102,856,692
103,870,691
104,880,689
105,888,689
106,900,686
107,909,686
108,916,686
109,925,686
110,934,687
111,942,688
112,953,689
113,961,690
114,966,691
115,978,692
116,985,693
117,992,694
118,1000,695
119,1004,695
120,1011,696
121,1028,693
122,1038,693
123,1047,692
124,1058,689
125,1068,689
126,1074,689
127,1088,689
128,1094,689
129,1100,689
130,1106,690
131,1110,690
132,1119,690
133,1125,688
134,1130,687
135,1136,686
136,1138,686
137,1144,683
138,1154,681
139,1158,682
140,1164,681
141,1170,679
142,1174,679
143,1179,678
144,1183,677
145,1186,677
146,1189,673
147,1189,663
148,1189,658
149,1189,653
150,1190,646
151,1191,639
152,1191,639
153,1189,630
154,1188,623
155,1187,617
156,1184,611
157,1184,608
158,1182,601
159,1179,592
160,1177,583
161,1174,569
162,1174,556
163,1174,546
164,1176,536
165,1180,524
166,1181,516
167,1187,512
168,1187,509
169,1185,504
170,1184,499
171,1183,491
172,1182,485
173,1182,475
174,1182,469
175,1182,465
176,1184,460
177,1185,452
178,1187,446
179,1189,440
180,1190,432
181,1190,427
182,1190,424
183,1190,415
184,1190,412
185,1190,409
186,1190,405
187,1190,399
188,1191,391
189,1192,387
190,1192,382
191,1194,379
192,1195,377
193,1197,371
194,1199,367
195,1200,364
196,1204,356
197,1205,351
198,1206,344
199,1207,338
200,1206,332
201,1205,324
202,1204,322
203,1202,315
204,1199,311
205,1195,306
206,1192,302
207,1190,300
208,1185,295
209,1182,289
210,1177,286
211,1175,285
212,1173,284
213,1165,283
214,1162,282
215,1152,283
216,1142,282
217,1136,281
218,1125,280
219,1117,278
220,1111,276
221,1106,275
222,1100,274
223,1093,276
224,1087,278
225,1076,281
226,1065,283
227,1051,287
228,1045,289
229,1042,289
230,1037,290
231,1033,290
232,1024,289
233,1016,288
234,1015,287
235,1012,284
236,999,282
237,979,278
238,966,277
239,958,276
240,953,275
241,945,275
242,935,276
243,924,277
244,911,279
245,899,279
246,885,279
247,878,279
248,865,280
249,857,280
250,849,280
251,840,282
252,823,282
253,813,280
254,806,277
255,797,279
256,782,281
257,767,281
258,762,280
259,757,279
260,746,279
261,736,281
262,723,281
263,713,281
264,693,283
265,683,282
266,674,283
267,662,282
268,652,281
269,647,280
270,645,279
271,646,278
272,647,277
273,637,280
274,626,284
275,626,285
276,627,287
277,628,288
278,629,296
279,630,304
280,630,308
281,630,311
282,631,317
283,630,326
284,630,327
285,629,325
286,627,326
287,629,336
288,639,352
289,645,367
290,645,367
291,645,367
292,645,367
293,645,367
294,640,369
295,635,372
296,632,378
297,631,386
298,627,396
299,627,406
300,627,416
301,627,423
302,627,439
303,627,461
304,627,473
305,627,478
306,627,484
307,627,493
308,627,501
309,627,508
310,627,516
311,627,523
312,627,531
313,627,536
314,627,544
315,627,552
316,627,558
317,628,564
318,627,570
319,627,579
320,629,587
321,629,594
322,631,599
323,633,602
324,634,604
325,634,609
326,634,611
327,634,614
328,633,615
329,634,621
330,634,627
331,634,631
332,633,631
333,632,631
334,631,634
335,632,638
336,634,646
337,637,655
338,638,658
339,639,658
340,639,660
341,639,666
342,641,674
343,640,674
344,639,674
345,638,674
346,637,674
347,636,674
348,637,676
349,644,683
350,647,686
351,646,687
352,646,690
353,645,696
354,644,698
355,643,699
356,643,699
357,643,699
358,643,699
359,643,699
360,643,699
361,643,699
362,643,699
363,642,699
364,641,699
365,640,699
366,640,699
367,640,699
368,639,700
369,638,700
370,637,700
371,631,704
372,602,710
373,587,709
374,587,707
375,586,684
376,580,673
377,497,673
