,pos_X,pos_Y
0,429,1078
1,441,1049
2,464,1011
3,514,980
4,583,916
5,624,867
6,627,842
7,622,812
8,616,807
9,635,773
10,711,705
11,760,682
12,760,682
13,780,689
14,793,697
15,793,697
16,793,697
17,793,697
18,793,697
19,793,697
20,793,697
21,793,697
22,790,693
23,787,689
24,787,689
25,787,689
26,787,689
27,786,693
28,786,696
29,786,699
30,786,702
31,786,705
32,786,705
33,786,708
34,786,711
35,786,714
36,786,717
37,786,720
38,786,723
39,786,726
40,786,729
41,786,732
42,786,735
43,787,738
44,787,740
45,787,742
46,787,744
47,787,746
48,787,748
49,787,750
50,787,752
51,787,754
52,787,756
53,787,758
54,787,760
55,787,763
56,787,763
57,787,763
58,787,763
59,787,763
60,787,763
61,787,763
62,787,763
63,787,763
64,787,763
65,787,763
66,786,764
67,785,765
68,785,765
69,785,765
70,780,765
71,775,765
72,771,765
73,767,765
74,762,765
75,762,765
76,762,765
77,762,765
78,762,765
79,762,765
80,762,765
81,762,765
82,766,765
83,768,766
84,770,767
85,772,768
86,774,769
87,776,770
88,778,771
89,780,772
90,782,773
91,784,774
92,786,775
93,788,776
94,790,777
95,792,778
96,794,779
97,796,780
98,798,781
99,800,782
100,802,783
101,804,784
102,806,785
103,808,786
104,810,787
105,812,788
106,814,789
107,816,790
108,818,791
109,820,792
110,822,793
111,824,794
112,826,795
113,828,796
114,830,797
115,832,798
116,834,799
117,836,800
118,838,801
119,841,801
120,843,802
121,848,801
122,848,801
123,848,801
124,848,801
125,848,801
126,848,801
127,848,801
128,848,801
129,848,801
130,848,801
131,848,801
132,848,801
133,848,801
134,848,801
135,848,801
136,848,801
137,848,801
138,851,802
139,854,803
140,857,804
141,860,805
142,863,806
143,866,807
144,869,808
145,872,809
146,875,810
147,875,810
148,875,810
149,875,810
150,875,810
151,875,810
152,874,813
153,874,813
154,869,804
155,866,737
156,906,648
157,968,580
158,980,575
159,980,575
160,1013,581
161,1101,581
162,1140,521
163,1123,431
164,1067,428
165,1039,472
166,1070,547
167,1182,516
168,1180,435
169,1158,437
170,1150,466
171,1142,531
172,1193,570
173,1342,602
174,1440,590
175,1475,545
176,1466,547
177,1362,594
178,1265,677
179,1226,725
180,1180,749
181,1108,740
182,1027,684
183,1005,656
184,975,687
185,866,833
186,821,854
187,756,837
188,690,810
189,646,804
190,569,804
191,500,790
192,461,767
193,447,737
194,457,695
195,493,644
196,572,604
197,661,539
198,812,400
199,952,276
200,1074,141
201,1097,102
202,1096,102
203,1095,101
204,1093,100
205,1091,99
206,1089,98
207,1088,97
208,1087,96
209,1086,95
210,1085,94
211,1084,93
212,1083,92
213,1082,91
214,1081,90
215,1080,89
216,1079,88
217,1078,87
218,1077,86
219,1077,84
220,1078,82
221,1079,81
222,1080,80
223,1081,79
224,1082,78
225,1083,77
226,1084,76
227,1085,75
228,1086,74
229,1087,73
230,1088,72
231,1089,71
232,1090,70
233,1091,69
234,1092,68
235,1093,67
236,1094,66
237,1095,65
238,1096,64
239,1097,63
240,1098,62
241,1099,61
242,1100,60
243,1101,59
244,1102,58
245,1103,57
246,1104,56
247,1105,55
248,1106,54
249,1108,53
250,1110,52
251,1112,51
252,1114,49
253,1115,47
254,1117,43
255,1117,43
256,1117,43
257,1117,43
258,1118,42
259,1119,41
260,1120,40
261,1121,39
262,1122,38
263,1123,37
264,1124,36
265,1125,35
266,1126,34
267,1127,33
268,1128,32
269,1129,31
270,1130,30
271,1131,29
272,1132,28
273,1133,27
274,1134,26
275,1135,25
276,1136,24
277,1137,23
278,1138,22
279,1139,21
280,1140,20
281,1141,19
282,1143,18
283,1142,17
284,1142,15
285,1140,12
286,1136,9
287,1136,9
288,1136,9
289,1136,9
290,1136,9
291,1136,9
292,1136,9
293,1136,9
294,1136,9
295,1136,9
296,1136,9
297,1136,9
298,1136,9
299,1136,9
300,1136,9
301,1136,9
302,1136,9
303,1136,9
304,1136,9
305,1136,9
306,1136,9
307,1136,9
308,1136,9
309,1136,9
310,1136,9
311,1136,9
312,1136,9
313,1136,9
314,1136,9
315,1136,9
316,1136,9
317,1136,9
318,1135,10
319,1134,11
320,1133,12
321,1132,13
322,1132,13
323,1132,13
324,1132,13
325,1132,13
326,1131,13
327,1130,13
328,1129,13
329,1128,13
330,1127,13
331,1126,13
332,1125,13
333,1124,13
334,1123,13
335,1122,13
336,1121,13
337,1120,13
338,1119,13
339,1118,13
340,1117,13
341,1116,13
342,1115,13
343,1114,13
344,1113,13
345,1112,13
346,1111,13
347,1110,13
348,1109,13
349,1109,13
350,1108,14
351,1107,15
352,1106,16
353,1105,17
354,1104,18
355,1103,19
356,1103,19
357,1103,19
358,1103,19
359,1103,19
360,1103,19
361,1103,19
362,1103,19
363,1102,19
364,1101,19
365,1100,19
366,1100,19
367,1100,19
368,1100,19
369,1099,19
370,1098,19
371,1097,19
372,1097,19
373,1097,19
374,1097,19
375,1096,20
376,1096,20
377,1096,20
